,id,name,preview_url,artist,duration,popularity,release_date,valence,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo
4189,6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,https://p.scdn.co/mp3-preview/7eefdeb8e323cdab86a4778f836b2035dba66199?cid=02b0e243b26741fa8d571a7f61aa4518,2P3cjUru4H3fhSXXNxE9kA,304600.0,78.0,1996-09-09,0.67,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,88.634
4190,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,https://p.scdn.co/mp3-preview/2296f3e01a8671e724e84580f83e871f51d98dcd?cid=02b0e243b26741fa8d571a7f61aa4518,1G9G7WwrXka3Z1r7aIDjI7,270506.0,82.0,2000-10-31,0.613,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,94.948
4191,1Wq3pzYLSRV1ssfN8lCGLj,Skid Row (Downtown),https://p.scdn.co/mp3-preview/494255347505441d2abcb92d27a1766c08db2a6e?cid=02b0e243b26741fa8d571a7f61aa4518,56E5XajgEQr7pQNK4C10RF,246720.0,45.0,2003-10-21,0.624,0.536,0.446,10,-8.501,1,0.117,0.709,0.0,0.13,138.746
4192,2L7E2IsUbGiGqT9aSehkID,We Both Reached For The Gun,https://p.scdn.co/mp3-preview/3e23c9e2ce29c837b106729f518eaf59e61f94bd?cid=02b0e243b26741fa8d571a7f61aa4518,0LyfQWJT6nXafLPZqxe9Of,238000.0,50.0,2002-11-08,0.731,0.63,0.6,11,-7.433,1,0.383,0.569,0.0,0.0988,136.003
4193,7fRt5HCt4KgLlH45wFQCho,Dead Mom,https://p.scdn.co/mp3-preview/020d8d6b0197848ec3c8dd75a0dd02b6e1bded4e?cid=02b0e243b26741fa8d571a7f61aa4518,1r1hlL5ngbhDYDgHKiVX1W,184147.0,61.0,2019-06-07,0.247,0.528,0.477,2,-6.552,1,0.0319,0.291,0.0,0.0965,135.315
4194,26EVypD54l6FaZJw7WutQP,Day-O (The Banana Boat Song) - Act 1 Finale,https://p.scdn.co/mp3-preview/4ac9462fe83386908476b83d82a50c09565575ef?cid=02b0e243b26741fa8d571a7f61aa4518,1r1hlL5ngbhDYDgHKiVX1W,224382.0,49.0,2019-06-07,0.773,0.607,0.597,0,-7.092,1,0.438,0.498,0.0,0.101,129.902
4195,76z2vduiSpawTJcN1naoAS,Girl Scout,https://p.scdn.co/mp3-preview/ea0c265327eecafae1f119e83315e548106fc432?cid=02b0e243b26741fa8d571a7f61aa4518,1r1hlL5ngbhDYDgHKiVX1W,146564.0,52.0,2019-06-07,0.601,0.69,0.575,7,-6.96,1,0.122,0.512,1.71e-05,0.548,149.862
4196,4TkCT3027X457Q22xWbLPg,That Beautiful Sound,https://p.scdn.co/mp3-preview/51fc617f361780522a8a64f77453b8db19e58f98?cid=02b0e243b26741fa8d571a7f61aa4518,1r1hlL5ngbhDYDgHKiVX1W,314950.0,52.0,2019-06-07,0.698,0.398,0.728,5,-6.041,1,0.135,0.43,0.0,0.275,178.729
4197,3HaeSBEqEUIWHx7yGEDxXh,Home,https://p.scdn.co/mp3-preview/848c5b7aafd12e4395af6e0b8c3f8d1986213c0b?cid=02b0e243b26741fa8d571a7f61aa4518,1r1hlL5ngbhDYDgHKiVX1W,227985.0,51.0,2019-06-07,0.189,0.414,0.621,2,-6.505,1,0.0397,0.292,0.0,0.275,145.863
4198,184HGdGIscUiPbDuqbvHuN,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",https://p.scdn.co/mp3-preview/c42d05d7ad35ec316616a73e2244409d1fa8ce41?cid=02b0e243b26741fa8d571a7f61aa4518,0LyfQWJT6nXafLPZqxe9Of,353920.0,58.0,2013-01-01,0.294,0.304,0.378,6,-8.251,1,0.0336,0.725,0.0,0.0339,85.268
4199,1PK3BtcF1Dvfd8a24Xejaj,Carrying The Banner,https://p.scdn.co/mp3-preview/feb80d357af0cf7f2142e07ecfecf84b45c4cc9d?cid=02b0e243b26741fa8d571a7f61aa4518,0LyfQWJT6nXafLPZqxe9Of,308408.0,51.0,2012-04-10,0.512,0.488,0.491,2,-8.711,1,0.115,0.49,0.0,0.09,149.494
4200,2oMCHQh9SuyzGPl4Qw6jwl,The World Will Know,https://p.scdn.co/mp3-preview/663d19459eb698e7fdd5bf4df6960604b21988f5?cid=02b0e243b26741fa8d571a7f61aa4518,0LyfQWJT6nXafLPZqxe9Of,248765.0,50.0,2012-04-10,0.548,0.679,0.534,7,-7.71,1,0.0341,0.418,0.0,0.0557,93.964
4201,3fzJcLWDgzx4l1tTdkAxYd,Watch What Happens,https://p.scdn.co/mp3-preview/87cd2b9a2ef001657499e1d1caf3f5f95353bcc0?cid=02b0e243b26741fa8d571a7f61aa4518,0LyfQWJT6nXafLPZqxe9Of,186959.0,54.0,2012-04-10,0.761,0.642,0.221,9,-11.3,1,0.11,0.755,0.0,0.087,171.741
4202,0BxKZikii9efSIodiQALJ5,Seize The Day,https://p.scdn.co/mp3-preview/6e2a671e1be0045a60f2e321ab6c8eb4550ba04e?cid=02b0e243b26741fa8d571a7f61aa4518,0LyfQWJT6nXafLPZqxe9Of,322940.0,52.0,2012-04-10,0.298,0.473,0.386,3,-9.494,1,0.0534,0.572,0.0,0.0724,119.796
4203,6aWJOPC5gpjTpRiyvrFOQm,Santa Fe,https://p.scdn.co/mp3-preview/169b24015f053d714bbc241624859eba604171e1?cid=02b0e243b26741fa8d571a7f61aa4518,0LyfQWJT6nXafLPZqxe9Of,192148.0,54.0,2012-04-10,0.283,0.408,0.302,7,-11.699,1,0.0456,0.76,0.0,0.0832,96.457
